dataset,detector,ROC-AUC,PR-AUC,AvgPrec,Precision,Recall,F1,RangePrec,RangeRec,RangeF1,RangePR-AUC,RangePR-VUS,RangeROC-VUS,time_sec
smoketest,Baseline,0.5167868686868665,0.010499694533965353,0.010805875304198069,0.00999000999000999,0.1,0.018165304268846504,0.00995575221238938,0.0012000000000000001,0.0021418372203712522,0.008104265944641111,0.0177075472018664,0.5213546883649707,0.000033167
